frame_path,steering_angle,speed
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00292 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00293 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00295 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00296 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00297 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00299 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00300 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00301 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00302 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00303 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00304 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00305 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00307 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00308 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00309 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00310 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00311 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00312 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00313 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00315 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00316 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00317 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00318 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00320 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00321 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00323 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00324 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00325 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00327 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00329 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00330 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00331 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00332 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00333 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00336 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00337 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00341 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00342 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00343 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00344 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00345 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00347 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00348 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00349 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00350 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00351 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00352 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00354 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00355 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00356 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00357 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00358 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00359 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00360 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00361 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00362 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00363 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00364 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00365 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00366 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00367 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00369 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00370 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00371 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00374 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00376 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00377 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00378 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00379 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00380 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00382 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00383 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00387 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00388 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00390 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00392 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00393 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00394 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00395 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00396 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00397 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00398 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00399 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00400 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00401 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00402 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00403 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00404 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00405 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00406 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00409 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00411 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00412 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00413 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00414 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00415 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00416 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00417 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00418 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00421 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00422 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00423 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00427 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00429 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00430 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00431 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00432 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00433 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00434 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00436 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00437 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00439 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00441 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00442 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00443 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00444 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00446 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00449 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00450 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00452 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00453 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00454 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00455 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00456 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00457 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00459 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00460 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00461 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00462 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00464 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00465 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00466 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00467 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00468 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00470 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00471 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00472 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00473 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00474 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00475 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00476 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00477 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00478 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00480 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00481 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00483 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00484 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00485 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00486 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00488 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00490 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00491 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00492 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00495 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00497 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00498 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00499 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00501 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00504 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00505 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00506 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00508 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00510 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00511 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00512 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00513 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00514 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00515 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00517 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00518 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00519 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00523 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00524 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00528 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00529 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00530 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00531 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00532 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00534 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00535 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00536 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00537 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00538 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00539 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00542 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00543 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00544 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00545 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00546 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00547 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00548 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00549 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00550 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00551 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00552 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00553 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00554 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00555 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00556 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00557 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00558 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00559 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00560 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00562 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00563 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00566 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00567 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00569 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00570 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00571 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00573 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00575 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00576 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00577 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00579 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00581 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00582 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00584 (1).jpg,0.0,0.0
